,text,created_at,date,trade_war,dax_close,dax_return,dax_op,usa_close,usa_return,usa_op,Date,china_close,china_return,china_op
3844,“Federal Judge throws out Stormy Danials lawsuit versus Trump. Trump is entitled to full legal fees.” @FoxNews Great now I can go after Horseface and her 3rd rate lawyer in the Great State of Texas. She will confirm the letter she signed! She knows nothing about me a total con!,10-16-2018 15:04:32,2018-10-16,False,11776.549809999999,1.3789238080000001,1,2809.919922,2.104326267,1,16-10-2018,2546.330078,-0.854870395,0
3845,Incredible number just out 7036000 job openings. Astonishing - it’s all working! Stock Market up big on tremendous potential of USA. Also Strong Profits. We are Number One in World by far!,10-16-2018 14:12:06,2018-10-16,False,11776.549809999999,1.3789238080000001,1,2809.919922,2.104326267,1,16-10-2018,2546.330078,-0.854870395,0
3846,For the record I have no financial interests in Saudi Arabia (or Russia for that matter). Any suggestion that I have is just more FAKE NEWS (of which there is plenty)!,10-16-2018 13:15:18,2018-10-16,False,11776.549809999999,1.3789238080000001,1,2809.919922,2.104326267,1,16-10-2018,2546.330078,-0.854870395,0
3847,“8X more new manufacturing jobs now than with Obama.” @FoxNews  @cvpayne,10-16-2018 13:08:24,2018-10-16,False,11776.549809999999,1.3789238080000001,1,2809.919922,2.104326267,1,16-10-2018,2546.330078,-0.854870395,0
3848,The United States has strongly informed the President of Honduras that if the large Caravan of people heading to the U.S. is not stopped and brought back to Honduras no more money or aid will be given to Honduras effective immediately!,10-16-2018 13:05:04,2018-10-16,True,11776.549809999999,1.3789238080000001,1,2809.919922,2.104326267,1,16-10-2018,2546.330078,-0.854870395,0
3849,“Op-Ed praises Trump Administrations efforts at the Border.” @FoxNews  The  Washington Examiner States “Finally the government has taken steps to stop releasing unaccompanied minors to criminals and traffickers.” This was done by the Obama Administration!,10-16-2018 12:55:38,2018-10-16,False,11776.549809999999,1.3789238080000001,1,2809.919922,2.104326267,1,16-10-2018,2546.330078,-0.854870395,0
3850,Thank you to the Cherokee Nation for revealing that Elizabeth Warren sometimes referred to as Pocahontas is a complete and total Fraud!,10-16-2018 12:24:51,2018-10-16,False,11776.549809999999,1.3789238080000001,1,2809.919922,2.104326267,1,16-10-2018,2546.330078,-0.854870395,0
3851,Now that her claims of being of Indian heritage have turned out to be a scam and a lie Elizabeth Warren should apologize for perpetrating this fraud against the American Public. Harvard called her “a person of color” (amazing con) and would not have taken her otherwise!,10-16-2018 12:16:35,2018-10-16,False,11776.549809999999,1.3789238080000001,1,2809.919922,2.104326267,1,16-10-2018,2546.330078,-0.854870395,0
3852,Pocahontas (the bad version) sometimes referred to as Elizabeth Warren is getting slammed. She took a bogus DNA test and it showed that she may be 1/1024 far less than the average American. Now Cherokee Nation denies her “DNA test is useless.” Even they don’t want her. Phony!,10-16-2018 12:06:31,2018-10-16,False,11776.549809999999,1.3789238080000001,1,2809.919922,2.104326267,1,16-10-2018,2546.330078,-0.854870395,0
3853,TOGETHER WE WILL PREVAIL! https://t.co/C1TLMVkDmt,10-16-2018 00:26:23,2018-10-16,False,11776.549809999999,1.3789238080000001,1,2809.919922,2.104326267,1,16-10-2018,2546.330078,-0.854870395,0
3854,Open enrollment starts today on lower-priced Medicare Advantage plans so loved by our great seniors. Crazy Bernie and his band of Congressional Dems will outlaw these plans. Disaster!,10-15-2018 23:51:59,2018-10-15,False,11614.16016,0.777934735,1,2750.790039,-0.594005495,0,15-10-2018,2568.0979,-1.511437161,0
3855,RT @WhiteHouse: Thank you to the law enforcement first responders and state local and Federal officials who are helping in recovery eff…,10-15-2018 22:27:00,2018-10-15,False,11614.16016,0.777934735,1,2750.790039,-0.594005495,0,15-10-2018,2568.0979,-1.511437161,0
3856,"RT @WhiteHouse: ""First responders @fema the job they've done is incredible"" President @realDonaldTrump said as he toured damage from #Hu…",10-15-2018 22:03:23,2018-10-15,False,11614.16016,0.777934735,1,2750.790039,-0.594005495,0,15-10-2018,2568.0979,-1.511437161,0
3857,Just arrived in Florida. Also thinking about our GREAT Alabama farmers and our many friends in North and South Carolina today. We are with you!,10-15-2018 15:45:43,2018-10-15,False,11614.16016,0.777934735,1,2750.790039,-0.594005495,0,15-10-2018,2568.0979,-1.511437161,0
3858,On our way to Florida and Georgia!,10-15-2018 13:48:13,2018-10-15,False,11614.16016,0.777934735,1,2750.790039,-0.594005495,0,15-10-2018,2568.0979,-1.511437161,0
3859,Just spoke to the King of Saudi Arabia who denies any knowledge of whatever may have happened “to our Saudi Arabian citizen.” He said that they are working closely with Turkey to find answer. I am immediately sending our Secretary of State to meet with King!,10-15-2018 12:37:05,2018-10-15,False,11614.16016,0.777934735,1,2750.790039,-0.594005495,0,15-10-2018,2568.0979,-1.511437161,0
3860,Will be leaving for Florida and Georgia with the First Lady to tour the hurricane damage and visit with FEMA First Responders and Law Enforcement. Maximum effort is taking place everyone is working very hard. Worst hit in 50 years!,10-15-2018 12:25:13,2018-10-15,False,11614.16016,0.777934735,1,2750.790039,-0.594005495,0,15-10-2018,2568.0979,-1.511437161,0
3861,The crowds at my Rallies are far bigger than they have ever been before including the 2016 election. Never an empty seat in these large venues many thousands of people watching screens outside. Enthusiasm &amp; Spirit is through the roof. SOMETHING BIG IS HAPPENING - WATCH!,10-15-2018 12:11:29,2018-10-15,False,11614.16016,0.777934735,1,2750.790039,-0.594005495,0,15-10-2018,2568.0979,-1.511437161,0
3862,“The only way to shut down the Democrats new Mob Rule strategy is to stop them cold at the Ballot Box. The fight for America’s future is never over!” Ben Shapiro,10-15-2018 11:46:39,2018-10-15,False,11614.16016,0.777934735,1,2750.790039,-0.594005495,0,15-10-2018,2568.0979,-1.511437161,0
3863,The GREAT football (and lacrosse) player Jim Brown outside the West Wing of the @WhiteHouse. He is also a tremendous man and mentor to many young people! https://t.co/yo7MxoGL6C,10-12-2018 22:14:44,2018-10-12,False,11523.80957,-0.134851578,0,2767.1298829999996,1.4007208780000002,1,12-10-2018,2606.913086,0.899726122,1
3864,https://t.co/HHTwwbuKa2,10-12-2018 22:02:19,2018-10-12,False,11523.80957,-0.134851578,0,2767.1298829999996,1.4007208780000002,1,12-10-2018,2606.913086,0.899726122,1
3865,RT @WhiteHouse: https://t.co/IqLBKtgNEf,10-12-2018 21:30:27,2018-10-12,False,11523.80957,-0.134851578,0,2767.1298829999996,1.4007208780000002,1,12-10-2018,2606.913086,0.899726122,1
3866,Happy #NationalFarmersDay! With the recent #USMCA our GREAT FARMERS will do better than ever before!! https://t.co/PMS4z2EScY,10-12-2018 19:37:27,2018-10-12,False,11523.80957,-0.134851578,0,2767.1298829999996,1.4007208780000002,1,12-10-2018,2606.913086,0.899726122,1
3867,Don’t miss our GREAT @FLOTUS Melania on @ABC @ABC2020 tonight at 10pmE. Enjoy!,10-12-2018 19:10:51,2018-10-12,False,11523.80957,-0.134851578,0,2767.1298829999996,1.4007208780000002,1,12-10-2018,2606.913086,0.899726122,1
3868,People have no idea how hard Hurricane Michael has hit the great state of Georgia. I will be visiting both Florida and Georgia early next week. We are working very hard on every area and every state that was hit - we are with you!,10-12-2018 18:09:17,2018-10-12,False,11523.80957,-0.134851578,0,2767.1298829999996,1.4007208780000002,1,12-10-2018,2606.913086,0.899726122,1
3869,PROMISES MADE PROMISES KEPT! https://t.co/2lk8Fjspe4,10-12-2018 16:43:13,2018-10-12,False,11523.80957,-0.134851578,0,2767.1298829999996,1.4007208780000002,1,12-10-2018,2606.913086,0.899726122,1
3870,REGISTER TO VOTE! https://t.co/0pWiwCHGbh https://t.co/EOCLoJJ24B,10-12-2018 15:57:52,2018-10-12,False,11523.80957,-0.134851578,0,2767.1298829999996,1.4007208780000002,1,12-10-2018,2606.913086,0.899726122,1
3871,PASTOR BRUNSON JUST RELEASED. WILL BE HOME SOON!,10-12-2018 14:26:00,2018-10-12,False,11523.80957,-0.134851578,0,2767.1298829999996,1.4007208780000002,1,12-10-2018,2606.913086,0.899726122,1
3872,My thoughts and prayers are with Pastor Brunson and we hope to have him safely back home soon!,10-12-2018 13:59:06,2018-10-12,False,11523.80957,-0.134851578,0,2767.1298829999996,1.4007208780000002,1,12-10-2018,2606.913086,0.899726122,1
3873,So nice everyone wants Ivanka Trump to be the new United Nations Ambassador. She would be incredible but I can already hear the chants of Nepotism! We have great people that want the job.,10-12-2018 13:54:46,2018-10-12,False,11523.80957,-0.134851578,0,2767.1298829999996,1.4007208780000002,1,12-10-2018,2606.913086,0.899726122,1
3874,Working very hard on Pastor Brunson!,10-12-2018 13:42:04,2018-10-12,False,11523.80957,-0.134851578,0,2767.1298829999996,1.4007208780000002,1,12-10-2018,2606.913086,0.899726122,1
3875,RT @FLGuard: There are serious communication issues in the Panhandle after #HurricaneMichael. If you are worried about someone visit https…,10-11-2018 22:49:26,2018-10-11,False,11539.34961,-1.5005212330000002,0,2728.3701170000004,-2.100514686,0,11-10-2018,2583.4580079999996,-5.511175547000001,0
3876,RT @WhiteHouse: President Trump provides an update on the response to Hurricane Michael: https://t.co/zmnHXKakYw,10-11-2018 22:14:23,2018-10-11,False,11539.34961,-1.5005212330000002,0,2728.3701170000004,-2.100514686,0,11-10-2018,2583.4580079999996,-5.511175547000001,0
3877,RT @WhiteHouse: Moments ago President Trump signed the Music Modernization Act which will close loopholes in our digital royalty laws to…,10-11-2018 17:23:27,2018-10-11,False,11539.34961,-1.5005212330000002,0,2728.3701170000004,-2.100514686,0,11-10-2018,2583.4580079999996,-5.511175547000001,0
3878,https://t.co/xJ9QYGMJXa,10-11-2018 16:21:53,2018-10-11,False,11539.34961,-1.5005212330000002,0,2728.3701170000004,-2.100514686,0,11-10-2018,2583.4580079999996,-5.511175547000001,0
3879,https://t.co/rsxEwbFZht,10-11-2018 14:43:33,2018-10-11,False,11539.34961,-1.5005212330000002,0,2728.3701170000004,-2.100514686,0,11-10-2018,2583.4580079999996,-5.511175547000001,0
3880,https://t.co/h47S6T9u8V,10-11-2018 14:41:01,2018-10-11,False,11539.34961,-1.5005212330000002,0,2728.3701170000004,-2.100514686,0,11-10-2018,2583.4580079999996,-5.511175547000001,0
3881,Florida Highway Patrol Troopers are all en route to the Panhandle from all across the state of Florida - to help those affected by #HurricaneMichael. If you see them be sure to shake their hands and say THANK YOU! #LESM https://t.co/rB7uNBudY5,10-11-2018 03:44:00,2018-10-11,False,11539.34961,-1.5005212330000002,0,2728.3701170000004,-2.100514686,0,11-10-2018,2583.4580079999996,-5.511175547000001,0
3882,Thank you to @FEMA and all First Responders! #HurricaneMichael https://t.co/vwN8BbrkkJ,10-11-2018 01:35:15,2018-10-11,False,11539.34961,-1.5005212330000002,0,2728.3701170000004,-2.100514686,0,11-10-2018,2583.4580079999996,-5.511175547000001,0
3883,Thank you Jacksonville Sheriff’s Office! #HurricaneMichael https://t.co/fuy7stLMJI,10-11-2018 01:33:21,2018-10-11,False,11539.34961,-1.5005212330000002,0,2728.3701170000004,-2.100514686,0,11-10-2018,2583.4580079999996,-5.511175547000001,0
3884,Massive overflow crowd tonight in Erie Pennsylvania. THANK YOU to everyone who came out and joined us. Together we are MAKING AMERICA GREAT AGAIN! https://t.co/FkPNNVpccX,10-11-2018 01:00:18,2018-10-11,False,11539.34961,-1.5005212330000002,0,2728.3701170000004,-2.100514686,0,11-10-2018,2583.4580079999996,-5.511175547000001,0
3885,Thank you Erie Pennsylvania! Remember to get out and VOTE! #MAGA🇺🇸 https://t.co/X8IEW8h9qP,10-11-2018 00:52:29,2018-10-11,False,11539.34961,-1.5005212330000002,0,2728.3701170000004,-2.100514686,0,11-10-2018,2583.4580079999996,-5.511175547000001,0
3886,RT @fema: It’s extremely important to keep sheltering in a safe place and to stay aware as #Michael continues to move inland! https://t.co/…,10-10-2018 22:33:48,2018-10-10,True,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3887,RT @USNationalGuard: LIVE UPDATE: @AlabamaNG @GeorgiaGuard @FLGuard and @NCNationalGuard vehicles and personnel are staged and ready to p…,10-10-2018 22:33:37,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3888,RT @WhiteHouse: Earlier today: President @realDonaldTrump joined by Homeland Security @SecNielsen listens as @FEMA_Brock briefs reporters…,10-10-2018 21:05:08,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3889,Couldn’t let these great people down. They have been lined up since last night - see you soon Pennsylvania! https://t.co/jSrsmncw85,10-10-2018 21:01:55,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3890,Departing the @WhiteHouse for Erie Pennsylvania. I cannot disappoint the thousands of people that are there - and the thousands that are going. I look forward to seeing everyone this evening.,10-10-2018 19:52:23,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3891,RT @USATODAY: .@usatodayopinion: Democrats want to outlaw private health care plans taking away freedom to choose plans while letting anyo…,10-10-2018 17:39:59,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3892,RT @FLGuard: #HurricaneMichael is here but so are we. Stay safe Florida. #FloridaFirst #FLNGAlwaysThere https://t.co/e2rVNXFERp,10-10-2018 16:52:17,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3893,RT @EricTrump: All my friends in Missouri today is your LAST CHANCE to register to vote this November! It is very easy to do - simply go t…,10-10-2018 16:43:12,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3894,We are with you Florida! https://t.co/qzrVLeFbyFhttps://t.co/HVVhSmBg7S https://t.co/rcB6OCwLeH,10-10-2018 16:05:55,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3895,Despite so many positive events and victories Media Reseach Center reports that 92% of stories on Donald Trump are negative on ABC CBS and ABC. It is FAKE NEWS! Don’t worry the Failing New York Times didn’t even put the Brett Kavanaugh victory on the Front Page yesterday-A17!,10-10-2018 13:01:05,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3896,RT @NHC_Surge: A destructive and life-threatening storm surge event will occur along portions of the Florida Panhandle Big Bend and Natur…,10-10-2018 12:50:56,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3897,RT @FAANews: Due to #HurricaneMichael flights in your area could be delayed and possibly cancelled. Please continue to check the status of…,10-10-2018 12:50:06,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3898,RT @FLSERT: Hurricane shelter locations are accessible from: https://t.co/Hop887IoiC #HurricaneMichael https://t.co/Ljk8boFaSw,10-10-2018 12:49:08,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3899,RT @NHC_Atlantic: Hurricane #Michael.  In addition to the life-threatening storm surge and wind impacts heavy rainfall is expected across…,10-10-2018 12:48:59,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3900,RT @NHC_Atlantic: Hurricane force winds are expected to extend well inland over portions of the Florida Panhandle and portions of southeast…,10-10-2018 12:48:41,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3901,RT @NHC_Atlantic: A Storm Surge Warning remains in effect for much of the Florida Panhandle and Big Bend region where life-threatening sto…,10-10-2018 12:48:26,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3902,RT @NHC_Atlantic: NHC Director Ken Graham will provide a Facebook Live broadcast regarding Category 4 Hurricane #Michael at 8:45 a.m. EDT (…,10-10-2018 12:48:11,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3903,RT @fema: As Hurricane #Michael nears land take shelter &amp; stay safe.📱Follow weather updates on your phone or radio.🔹 In a tornado WARN…,10-10-2018 12:47:57,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3904,Walker Stapleton is running as the highly respected Republican Candidate for Governor of the Great State of Colorado. His credentials and talents are impeccable. He has my complete and total Endorsement!,10-10-2018 12:47:01,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3905,RT @FLGovScott: If you’re in an evacuation zone I am urging you to leave RIGHT NOW. Do not risk your life or the lives of your loved ones-…,10-10-2018 02:28:10,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3906,THANK YOU IOWA &amp; NEBRASKA! VOTE VOTE VOTE! https://t.co/0pWiwCHGbh https://t.co/tzkiQ4IlEd,10-10-2018 01:23:49,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3907,https://t.co/CPf3oxgdRX,10-10-2018 01:18:12,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3908,Beautiful evening in Iowa. GOD BLESS THE U.S.A.! #MAGA🇺🇸 https://t.co/Zi0rwyajrz,10-10-2018 01:09:41,2018-10-10,False,11712.5,-2.260147082,0,2785.679932,-3.398098788,0,10-10-2018,2725.836914,0.176972253,1
3909,RT @fema: Flooding from Hurricane #Michael will affect several states. Finish preparations ASAP and get ready to shelter in a safe location…,10-09-2018 22:18:13,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3910,RT @FLOTUS: Thank you Egypt 🇪🇬 🇺🇸 https://t.co/7i0POn29XN,10-09-2018 21:59:52,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3911,RT @FLOTUS: Thank you Kenya 🇰🇪 🇺🇸 https://t.co/5FXP7Ki3Zw,10-09-2018 21:59:51,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3912,.@FLGovScott has been relentless in securing the funding to fix the algae problem from Lake Okeechobee - we will solve this! Congress must follow through on the Government’s plan on the Everglades Reservoir. Bill Nelson has been no help!,10-09-2018 21:39:22,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3913,RT @Scavino45: Congratulations to our 114th Supreme Court Justice Brett M. Kavanaugh! #SCOTUS🏛🇺🇸🔟📸https://t.co/c3YdNNcU7c https://t.co/A…,10-09-2018 21:34:50,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3914,“President Donald J. Trump Approves Florida Emergency Declaration” https://t.co/TnTDCvs41W,10-09-2018 19:08:57,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3915,REGISTER TO VOTE! https://t.co/0pWiwCHGbh https://t.co/3vYfDmpqiH,10-09-2018 16:36:48,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3916,FLORIDA - It is imperative that you heed the directions of your State and Local Officials. Please be prepared be careful and be SAFE! #HurricaneMichael https://t.co/VP6PBXfzm9 https://t.co/aKmaDNgZve,10-09-2018 16:07:03,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3917,...Looks to be a Cat. 3 which is even more intense than Florence. Good news is the folks in the Pan Handle can take care of anything. @FEMA and First Responders are ready - be prepared! #HurricaneMichael,10-09-2018 16:00:05,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3918,Hurricane on its way to the Florida Pan Handle with major elements arriving tomorrow. Could also hit in later stage parts of Georgia and unfortunately North Carolina and South Carolina again...,10-09-2018 16:00:04,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3919,Big announcement with my friend Ambassador Nikki Haley in the Oval Office at 10:30am.,10-09-2018 14:18:47,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3920,RT @realDonaldTrump: https://t.co/4ySIkmfllE,10-09-2018 13:23:21,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3921,Will be going to Iowa tonight for Rally and more! The Farmers (and all) are very happy with USMCA!,10-09-2018 13:10:01,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3922,Great evening last night at the White House honoring Justice Kavanaugh and family. Our country is very proud of them!,10-09-2018 12:37:55,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3923,The paid D.C. protesters are now ready to REALLY protest because they haven’t gotten their checks - in other words they weren’t paid! Screamers in Congress and outside were far too obvious - less professional than anticipated by those paying (or not paying) the bills!,10-09-2018 12:32:46,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3924,RT @NWSTallahassee: 8am Intermediate Advisory from @NHC_Atlantic upgrades #HurricaneMichael into a category 2 hurricane. Keep in mind wind…,10-09-2018 12:19:53,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3925,RT @fema: ⚠️If you're told to evacuate for Hurricane #Michael don't delay. Leave as soon as possible. Listen to @FLSERT and local offici…,10-09-2018 12:18:39,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3926,https://t.co/4ySIkmfllE,10-09-2018 01:34:56,2018-10-09,False,11977.219729999999,0.250972861,1,2880.340088,-0.141991705,0,09-10-2018,2721.012939,0.16548723199999998,1
3927,https://t.co/k2bOxapRtR,10-08-2018 23:43:34,2018-10-08,False,11947.16016,-1.378907061,0,2884.429932,-0.039527256000000004,0,08-10-2018,2716.51001,-3.859366894,0
3928,Great to see @AGPamBondi launch a cutting-edge statewide school safety APP in Florida today - named by Parkland Survivors. BIG PRIORITY and Florida is getting it done! #FortifyFL,10-08-2018 19:44:49,2018-10-08,False,11947.16016,-1.378907061,0,2884.429932,-0.039527256000000004,0,08-10-2018,2716.51001,-3.859366894,0
3929,Every day our police officers race into darkened allies deserted streets &amp; onto the doorsteps of the most hardened criminals. They see the worst of humanity &amp; they respond with the best of the American Spirit. America’s LEOs have earned the everlasting gratitude of our Nation! https://t.co/RquS91Vz7o,10-08-2018 19:37:36,2018-10-08,False,11947.16016,-1.378907061,0,2884.429932,-0.039527256000000004,0,08-10-2018,2716.51001,-3.859366894,0
3930,We thank you. We salute you. We honor you. And we promise you: we will ALWAYS have your BACK – now and FOREVER! #IACP2018 https://t.co/nvUUIuvouj,10-08-2018 19:27:41,2018-10-08,False,11947.16016,-1.378907061,0,2884.429932,-0.039527256000000004,0,08-10-2018,2716.51001,-3.859366894,0
3931,America’s police officers have earned the everlasting gratitude of our Nation. In moments of danger &amp; despair you are the reason we never lose hope – because there are men &amp; women in uniform who face down evil &amp; stand for all that is GOOD and JUST and DECENT and RIGHT! #IACP2018 https://t.co/N0Dq50DkbP,10-08-2018 18:57:07,2018-10-08,False,11947.16016,-1.378907061,0,2884.429932,-0.039527256000000004,0,08-10-2018,2716.51001,-3.859366894,0
3932,It was my great honor to address the International Association of Chiefs of Police Annual Convention in Orlando Florida. Thank you! #IACP2018 #LESM https://t.co/Z0nY5bSNr6,10-08-2018 18:32:51,2018-10-08,False,11947.16016,-1.378907061,0,2884.429932,-0.039527256000000004,0,08-10-2018,2716.51001,-3.859366894,0
3933,Departing Washington D.C. for the International Association of Chiefs of Police Annual Convention in Orlando Florida. Look forward to seeing everyone soon! #IACP2018 https://t.co/EwSd7IU9t1,10-08-2018 15:31:51,2018-10-08,False,11947.16016,-1.378907061,0,2884.429932,-0.039527256000000004,0,08-10-2018,2716.51001,-3.859366894,0
3934,Christopher Columbus’s spirit of determination &amp; adventure has provided inspiration to generations of Americans. On #ColumbusDay we honor his remarkable accomplishments as a navigator &amp; celebrate his voyage into the unknown expanse of the Atlantic Ocean. https://t.co/Mg3dxRfPuN,10-08-2018 13:36:11,2018-10-08,False,11947.16016,-1.378907061,0,2884.429932,-0.039527256000000004,0,08-10-2018,2716.51001,-3.859366894,0
3935,Judge Kavanaugh showed America exactly why I nominated him. His testimony was powerful honest and riveting. Democrats’ search and destroy strategy is disgraceful and this process has been a total sham and effort to delay obstruct and resist. The Senate must vote!,09-27-2018 22:46:17,2018-09-27,False,12435.58984,0.399660946,1,2914.0,0.27556722699999997,1,27-09-2018,2791.774902,-0.538656823,0
3936,https://t.co/9o5gZlJiTd,09-26-2018 23:52:51,2018-09-26,False,12385.88965,0.090663588,1,2905.969971,-0.330013321,0,26-09-2018,2806.8129879999997,0.9147054720000001,1
3937,Join me this Saturday in Wheeling West Virginia at 7pmE! Tickets: https://t.co/JyRaBps0eR https://t.co/hiruLIxa7w,09-26-2018 20:48:12,2018-09-26,False,12385.88965,0.090663588,1,2905.969971,-0.330013321,0,26-09-2018,2806.8129879999997,0.9147054720000001,1
3938,RT @WhiteHouse: President Trump and Prime Minister Theresa May met for a bilateral meeting in New York 🇺🇸 🇬🇧 https://t.co/VdJztUmD9T,09-26-2018 20:47:16,2018-09-26,False,12385.88965,0.090663588,1,2905.969971,-0.330013321,0,26-09-2018,2806.8129879999997,0.9147054720000001,1
3939,RT @WhiteHouse: This afternoon President Trump participated in a bilateral meeting with Prime Minister Abe. 🇺🇸🇯🇵 https://t.co/PvSINQY7yq,09-26-2018 19:23:07,2018-09-26,False,12385.88965,0.090663588,1,2905.969971,-0.330013321,0,26-09-2018,2806.8129879999997,0.9147054720000001,1
3940,RT @WhiteHouse: Earlier today President Trump participated in a bilateral meeting with Prime Minister @netanyahu of Israel. 🇺🇸🇮🇱 https://t…,09-26-2018 19:23:03,2018-09-26,False,12385.88965,0.090663588,1,2905.969971,-0.330013321,0,26-09-2018,2806.8129879999997,0.9147054720000001,1
3941,Congressman Lee Zeldin is doing a fantastic job in D.C. Tough and smart he loves our Country and will always be there to do the right thing. He has my Complete and Total Endorsement!,09-26-2018 17:34:34,2018-09-26,False,12385.88965,0.090663588,1,2905.969971,-0.330013321,0,26-09-2018,2806.8129879999997,0.9147054720000001,1
3942,RT @PeteHegseth: This @realDonaldTrump speech to the #UNGA should be required viewing in American high schools. A beautiful articulation of…,09-26-2018 17:31:40,2018-09-26,False,12385.88965,0.090663588,1,2905.969971,-0.330013321,0,26-09-2018,2806.8129879999997,0.9147054720000001,1
3943,RT @newtgingrich: President Trump’s United Nations speech today is a remarkable outline of the power of patriotism the importance of natio…,09-26-2018 17:28:54,2018-09-26,True,12385.88965,0.090663588,1,2905.969971,-0.330013321,0,26-09-2018,2806.8129879999997,0.9147054720000001,1
